Time (s),X (m),Y (m),Velocity (m/s),Acceleration (g),Mass (kg),Thrust (N),Drag (custom),Comment
15.09,0,885.349786328,9.3976031076,-0.668067897611,1.4968536,0.0,-9.80999840669,
15.1,0,885.443106984,9.33206564677,-0.668067899109,1.4968536,0.0,-9.80999842869,
15.11,0,885.535772266,9.26652818579,-0.668067900596,1.4968536,0.0,-9.80999845053,
15.12,0,885.627782174,9.20099072467,-0.668067902073,1.4968536,0.0,-9.80999847221,
15.13,0,885.719136706,9.13545323102,-0.668068563823,1.4968536,0.0,-9.81000818943,
15.14,0,885.809835863,9.0699157053,-0.668068555906,1.4968536,0.0,-9.81000807319,
15.15,0,885.899879645,9.00437818035,-0.668068548046,1.4968536,0.0,-9.81000795777,
15.16,0,885.989268051,8.93884065617,-0.668068540242,1.4968536,0.0,-9.81000784318,
15.17,0,886.078001083,8.87330313275,-0.668068532496,1.4968536,0.0,-9.81000772942,
15.18,0,886.166078739,8.80776561009,-0.668068524805,1.4968536,0.0,-9.8100076165,
15.19,0,886.25350102,8.74222808818,-0.668068517172,1.4968536,0.0,-9.8100075044,
15.2,0,886.340267925,8.67669056702,-0.668068509595,1.4968536,0.0,-9.81000739314,
15.21,0,886.426379456,8.6111530466,-0.668068502074,1.4968536,0.0,-9.81000728271,
15.22,0,886.511835611,8.54561552691,-0.66806849461,1.4968536,0.0,-9.81000717311,
15.23,0,886.596636391,8.48007800795,-0.668068487203,1.4968536,0.0,-9.81000706434,
15.24,0,886.680781796,8.41454048972,-0.668068479852,1.4968536,0.0,-9.8100069564,
15.25,0,886.764271826,8.3490029722,-0.668068472558,1.4968536,0.0,-9.81000684929,
15.26,0,886.84710648,8.2834654554,-0.66806846532,1.4968536,0.0,-9.81000674301,
15.27,0,886.92928576,8.2179279393,-0.668068458139,1.4968536,0.0,-9.81000663757,
15.28,0,887.010809664,8.15239042391,-0.668068451015,1.4968536,0.0,-9.81000653295,
15.29,0,887.091678193,8.08685290921,-0.668068443947,1.4968536,0.0,-9.81000642917,
15.3,0,887.171891347,8.0213153952,-0.668068436936,1.4968536,0.0,-9.81000632621,
15.31,0,887.251449126,7.95577788188,-0.668068429981,1.4968536,0.0,-9.81000622409,
15.32,0,887.330351529,7.89024036924,-0.668068423083,1.4968536,0.0,-9.8100061228,
15.33,0,887.408598558,7.82470285727,-0.668068416242,1.4968536,0.0,-9.81000602234,
15.34,0,887.486190212,7.75916534597,-0.668068409457,1.4968536,0.0,-9.81000592271,
15.35,0,887.56312649,7.69362783533,-0.668068402729,1.4968536,0.0,-9.81000582391,
15.36,0,887.639407393,7.62809032535,-0.668068396057,1.4968536,0.0,-9.81000572594,
15.37,0,887.715032921,7.56255281602,-0.668068389442,1.4968536,0.0,-9.81000562881,
15.38,0,887.790003074,7.49701530734,-0.668068382884,1.4968536,0.0,-9.8100055325,
15.39,0,887.864317853,7.43147782091,-0.668067935667,1.4968536,0.0,-9.80999896551,
15.4,0,887.937977256,7.36594035636,-0.668067936893,1.4968536,0.0,-9.80999898351,
15.41,0,888.010981285,7.3004028917,-0.668067938108,1.4968536,0.0,-9.80999900136,
15.42,0,888.083329939,7.23486542691,-0.668067939313,1.4968536,0.0,-9.80999901905,
15.43,0,888.155023219,7.169327962,-0.668067940507,1.4968536,0.0,-9.80999903659,
15.44,0,888.226061124,7.10379049698,-0.668067941691,1.4968536,0.0,-9.80999905396,
15.45,0,888.296443654,7.03825303184,-0.668067942863,1.4968536,0.0,-9.80999907118,
15.46,0,888.36617081,6.97271556659,-0.668067944025,1.4968536,0.0,-9.80999908824,
15.47,0,888.435242591,6.90717810123,-0.668067945176,1.4968536,0.0,-9.80999910514,
15.48,0,888.503658997,6.84164063575,-0.668067946316,1.4968536,0.0,-9.80999912188,
15.49,0,888.571420029,6.77610317016,-0.668067947445,1.4968536,0.0,-9.80999913847,
15.5,0,888.638525686,6.71056570446,-0.668067948564,1.4968536,0.0,-9.80999915489,
15.51,0,888.704975968,6.64502823865,-0.668067949672,1.4968536,0.0,-9.80999917116,
15.52,0,888.770770876,6.57949077274,-0.668067950769,1.4968536,0.0,-9.80999918727,
15.53,0,888.835910409,6.51395330671,-0.668067951855,1.4968536,0.0,-9.80999920322,
15.54,0,888.900394568,6.44841584058,-0.668067952931,1.4968536,0.0,-9.80999921902,
15.55,0,888.964223351,6.38287837435,-0.668067953996,1.4968536,0.0,-9.80999923466,
15.56,0,889.02739676,6.31734090801,-0.66806795505,1.4968536,0.0,-9.80999925013,
15.57,0,889.089914795,6.25180344157,-0.668067956093,1.4968536,0.0,-9.80999926545,
15.58,0,889.151777455,6.18626597502,-0.668067957126,1.4968536,0.0,-9.80999928061,
15.59,0,889.21298474,6.12072850838,-0.668067958147,1.4968536,0.0,-9.80999929562,
15.6,0,889.27353665,6.05519102723,-0.668068252915,1.4968536,0.0,-9.81000362402,
15.61,0,889.333433185,5.98965353187,-0.668068247658,1.4968536,0.0,-9.81000354683,
15.62,0,889.392674346,5.92411603703,-0.668068242458,1.4968536,0.0,-9.81000347047,
15.63,0,889.451260131,5.8585785427,-0.668068237314,1.4968536,0.0,-9.81000339494,
15.64,0,889.509190542,5.79304104887,-0.668068232227,1.4968536,0.0,-9.81000332024,
15.65,0,889.566465577,5.72750355554,-0.668068227196,1.4968536,0.0,-9.81000324637,
15.66,0,889.623085238,5.66196606269,-0.668068222222,1.4968536,0.0,-9.81000317333,
15.67,0,889.679049523,5.59642857033,-0.668068217305,1.4968536,0.0,-9.81000310113,
15.68,0,889.734358434,5.53089107845,-0.668068212444,1.4968536,0.0,-9.81000302975,
15.69,0,889.78901197,5.46535358705,-0.66806820764,1.4968536,0.0,-9.8100029592,
15.7,0,889.843010131,5.39981609611,-0.668068202893,1.4968536,0.0,-9.81000288949,
15.71,0,889.896352917,5.33427860564,-0.668068198202,1.4968536,0.0,-9.81000282061,
15.72,0,889.949040328,5.26874111562,-0.668068193567,1.4968536,0.0,-9.81000275256,
15.73,0,890.001072365,5.20320362606,-0.66806818899,1.4968536,0.0,-9.81000268533,
15.74,0,890.052449026,5.13766613694,-0.668068184468,1.4968536,0.0,-9.81000261895,
15.75,0,890.103170312,5.07212864826,-0.668068180004,1.4968536,0.0,-9.81000255339,
15.76,0,890.153236224,5.00659116002,-0.668068175596,1.4968536,0.0,-9.81000248866,
15.77,0,890.202646761,4.94105367221,-0.668068171244,1.4968536,0.0,-9.81000242476,
15.78,0,890.251401923,4.87551618482,-0.668068166949,1.4968536,0.0,-9.8100023617,
15.79,0,890.29950171,4.80997869785,-0.668068162711,1.4968536,0.0,-9.81000229946,
15.8,0,890.346946122,4.74444121129,-0.66806815853,1.4968536,0.0,-9.81000223806,
15.81,0,890.393735159,4.67890372514,-0.668068154404,1.4968536,0.0,-9.81000217748,
15.82,0,890.439868821,4.6133662394,-0.668068150336,1.4968536,0.0,-9.81000211774,
15.83,0,890.485347109,4.54782875404,-0.668068146324,1.4968536,0.0,-9.81000205883,
15.84,0,890.530170021,4.48229126908,-0.668068142369,1.4968536,0.0,-9.81000200075,
15.85,0,890.574337559,4.41675378451,-0.66806813847,1.4968536,0.0,-9.8100019435,
15.86,0,890.617849722,4.35121630031,-0.668068134628,1.4968536,0.0,-9.81000188708,
15.87,0,890.660706511,4.28567881649,-0.668068130843,1.4968536,0.0,-9.8100018315,
15.88,0,890.702907924,4.22014133304,-0.668068127114,1.4968536,0.0,-9.81000177674,
15.89,0,890.744453962,4.15460384995,-0.668068123441,1.4968536,0.0,-9.81000172282,
15.9,0,890.785344626,4.08906636722,-0.668068119826,1.4968536,0.0,-9.81000166972,
15.91,0,890.825579915,4.02352888484,-0.668068116266,1.4968536,0.0,-9.81000161746,
15.92,0,890.865159829,3.9579914028,-0.668068112764,1.4968536,0.0,-9.81000156603,
15.93,0,890.904084368,3.89245392111,-0.668068109318,1.4968536,0.0,-9.81000151542,
15.94,0,890.942353532,3.82691643975,-0.668068105928,1.4968536,0.0,-9.81000146565,
15.95,0,890.979967322,3.76137895872,-0.668068102596,1.4968536,0.0,-9.81000141672,
15.96,0,891.016925737,3.69584147802,-0.668068099319,1.4968536,0.0,-9.81000136861,
15.97,0,891.053228777,3.63030400297,-0.668067987285,1.4968536,0.0,-9.80999972347,
15.98,0,891.088876442,3.56476653339,-0.668067987947,1.4968536,0.0,-9.80999973319,
15.99,0,891.123868733,3.49922906374,-0.668067988597,1.4968536,0.0,-9.80999974274,
16.0,0,891.158205649,3.43369159402,-0.668067989235,1.4968536,0.0,-9.80999975211,
16.01,0,891.19188719,3.36815412425,-0.668067989861,1.4968536,0.0,-9.80999976131,
16.02,0,891.224913357,3.30261665441,-0.668067990476,1.4968536,0.0,-9.80999977034,
16.03,0,891.257284148,3.23707918452,-0.668067991079,1.4968536,0.0,-9.80999977919,
16.04,0,891.288999566,3.17154171457,-0.66806799167,1.4968536,0.0,-9.80999978786,
16.05,0,891.320059608,3.10600424455,-0.668067992249,1.4968536,0.0,-9.80999979637,
16.06,0,891.350464276,3.04046677449,-0.668067992816,1.4968536,0.0,-9.8099998047,
16.07,0,891.380213569,2.97492930075,-0.668068067016,1.4968536,0.0,-9.81000089426,
16.08,0,891.409307487,2.90939182351,-0.668068064419,1.4968536,0.0,-9.81000085613,
16.09,0,891.43774603,2.84385434651,-0.668068061879,1.4968536,0.0,-9.81000081882,
16.1,0,891.465529199,2.77831686976,-0.668068059395,1.4968536,0.0,-9.81000078235,
16.11,0,891.492656993,2.71277939325,-0.668068056967,1.4968536,0.0,-9.8100007467,
16.12,0,891.519129412,2.64724191698,-0.668068054597,1.4968536,0.0,-9.81000071189,
16.13,0,891.544946457,2.58170444094,-0.668068052282,1.4968536,0.0,-9.81000067791,
16.14,0,891.570108126,2.51616696512,-0.668068050025,1.4968536,0.0,-9.81000064476,
16.15,0,891.594614421,2.45062948952,-0.668068047824,1.4968536,0.0,-9.81000061244,
16.16,0,891.618465341,2.38509201414,-0.66806804568,1.4968536,0.0,-9.81000058095,
16.17,0,891.641660887,2.31955453896,-0.668068043592,1.4968536,0.0,-9.81000055029,
16.18,0,891.664201057,2.25401706398,-0.668068041561,1.4968536,0.0,-9.81000052047,
16.19,0,891.686085853,2.1884795892,-0.668068039586,1.4968536,0.0,-9.81000049147,
16.2,0,891.707315274,2.12294211461,-0.668068037668,1.4968536,0.0,-9.81000046331,
16.21,0,891.727889321,2.05740464021,-0.668068035806,1.4968536,0.0,-9.81000043597,
16.22,0,891.747807993,1.99186716598,-0.668068034002,1.4968536,0.0,-9.81000040947,
16.23,0,891.767071289,1.92632969193,-0.668068032253,1.4968536,0.0,-9.8100003838,
16.24,0,891.785679212,1.86079221805,-0.668068030562,1.4968536,0.0,-9.81000035896,
16.25,0,891.803631759,1.79525474433,-0.668068028927,1.4968536,0.0,-9.81000033495,
16.26,0,891.820928932,1.72971727077,-0.668068027348,1.4968536,0.0,-9.81000031177,
16.27,0,891.83757073,1.66417979737,-0.668068025826,1.4968536,0.0,-9.81000028942,
16.28,0,891.853557153,1.5986423241,-0.668068024361,1.4968536,0.0,-9.81000026791,
16.29,0,891.868888201,1.53310485098,-0.668068022952,1.4968536,0.0,-9.81000024722,
16.3,0,891.883563875,1.467567378,-0.6680680216,1.4968536,0.0,-9.81000022737,
16.31,0,891.897584174,1.40202990514,-0.668068020305,1.4968536,0.0,-9.81000020834,
16.32,0,891.910949099,1.33649243241,-0.668068019066,1.4968536,0.0,-9.81000019015,
16.33,0,891.923658648,1.2709549598,-0.668068017883,1.4968536,0.0,-9.81000017279,
16.34,0,891.935712823,1.2054174873,-0.668068016758,1.4968536,0.0,-9.81000015626,
16.35,0,891.947111623,1.13988001491,-0.668068015688,1.4968536,0.0,-9.81000014056,
16.36,0,891.957855049,1.07434254262,-0.668068014676,1.4968536,0.0,-9.81000012569,
16.37,0,891.967943099,1.00880507043,-0.66806801372,1.4968536,0.0,-9.81000011165,
16.38,0,891.977375775,0.943267598324,-0.668068012821,1.4968536,0.0,-9.81000009845,
16.39,0,891.986153077,0.877730126308,-0.668068011978,1.4968536,0.0,-9.81000008607,
16.4,0,891.994275003,0.812192654371,-0.668068011192,1.4968536,0.0,-9.81000007453,
16.41,0,892.001741555,0.746655182509,-0.668068010462,1.4968536,0.0,-9.81000006381,
16.42,0,892.008552732,0.681117710716,-0.668068009789,1.4968536,0.0,-9.81000005393,
16.43,0,892.014708535,0.615580238986,-0.668068009172,1.4968536,0.0,-9.81000004488,
16.44,0,892.020208962,0.550042767313,-0.668068008613,1.4968536,0.0,-9.81000003666,
16.45,0,892.025054015,0.484505295693,-0.668068008109,1.4968536,0.0,-9.81000002927,
16.46,0,892.029243693,0.418967824119,-0.668068007663,1.4968536,0.0,-9.81000002271,
16.47,0,892.032777997,0.353430352587,-0.668068007273,1.4968536,0.0,-9.81000001698,
16.48,0,892.035656926,0.28789288109,-0.668068006939,1.4968536,0.0,-9.81000001208,
16.49,0,892.03788048,0.222355409623,-0.668068006662,1.4968536,0.0,-9.81000000802,
16.5,0,892.039448659,0.15681793818,-0.668068006442,1.4968536,0.0,-9.81000000478,
16.51,0,892.040361464,0.0912804667559,-0.668068006278,1.4968536,0.0,-9.81000000238,
16.52,0,892.040618894,0.0257429953453,-0.668068006171,1.4968536,0.0,-9.81000000081,
16.53,0,892.040220949,-0.0397944760576,-0.668068006121,1.4968536,0.0,-9.81000000006,Apogee
